CD_GEOCODM,NOME,POPULACAO
2904209,Botuporã,10211
2904308,Brejões,14295
2904407,Brejolândia,10557
2904506,Brotas de Macaúbas,10231
2904605,Brumado,67195
2904704,Buerarema,18349
2904753,Buritirama,21174
2904803,Caatiba,6758
2904852,Cabaceiras do Paraguaçu,18807
2904902,Cachoeira,33470
2905008,Caculé,23170
2905107,Caém,9213
2905156,Caetanos,14542
2905206,Caetité,50975
2905305,Cafarnaum,18437
2905404,Cairu,18176
2905503,Caldeirão Grande,13327
2905602,Camacan,31988
2905701,Camaçari,299132
2905800,Camamu,35316
2905909,Campo Alegre de Lourdes,28798
2906006,Campo Formoso,71206
2906105,Canápolis,9711
2906204,Canarana,26176
2906303,Canavieiras,31099
2906402,Candeal,8258
2906501,Candeias,87076
2906600,Candiba,14319
2906709,Cândido Sales,25189
2906808,Cansanção,34834
2906824,Canudos,16668
2906857,Capela do Alto Alegre,11637
2906873,Capim Grosso,30662
2906899,Caraíbas,8951
2906907,Caravelas,22016
2907004,Cardeal da Silva,9295
2907103,Carinhanha,29018
2907202,Casa Nova,71969
2907301,Castro Alves,26264
2907400,Catolândia,3577
2907509,Catu,54704
2907558,Caturama,9329
2907608,Central,17266
2907707,Chorrochó,11177
2907806,Cícero Dantas,32515
2907905,Cipó,17300
2908002,Coaraci,16993
2908101,Cocos,18777
2908200,Conceição da Feira,22581
2908309,Conceição do Almeida,17247
2908408,Conceição do Coité,66612
2908507,Conceição do Jacuípe,33153
2908606,Conde,25837
2908705,Condeúba,17247
2908804,Contendas do Sincorá,4066
2908903,Coração de Maria,22605
2909000,Cordeiros,8614
2909109,Coribe,14194
2909208,Coronel João Sá,15895
2909307,Correntina,32137
2909406,Cotegipe,13782
2909505,Cravolândia,5349
2909604,Crisópolis,21103
2909703,Cristópolis,13910
2909802,Cruz das Almas,63239
2909901,Curaçá,34700
2910008,Dário Meira,10710
2910057,Dias d'Ávila,81089
2910107,Dom Basílio,12199
2910206,Dom Macedo Costa,4058
2910305,Elísio Medrado,8122
2910404,Encruzilhada,17006
2910503,Entre Rios,41780
2910602,Esplanada,37237
2910701,Euclides da Cunha,60585
2910727,Eunápolis,113380
2910750,Fátima,17890
2910776,Feira da Mata,5665
2910800,Feira de Santana,614872
2910859,Filadélfia,16377
2910909,Firmino Alves,5617
2911006,Floresta Azul,10629
2911105,Formosa do Rio Preto,25591
2911204,Gandu,32403
2911253,Gavião,4463
2911303,Gentio do Ouro,11233
2911402,Glória,15221
2911501,Gongogi,7128
2911600,Governador Mangabeira,20722
2911659,Guajeru,6937
2911709,Guanambi,84481
2911808,Guaratinga,20843
2911857,Heliópolis,13031
2911907,Iaçu,24305
2912004,Ibiassucê,9224
2912103,Ibicaraí,21689
2912202,Ibicoara,19571
2912301,Ibicuí,16198
2912400,Ibipeba,18211
2912509,Ibipitanga,14902
2912608,Ibiquera,4044
2912707,Ibirapitanga,23375
2912806,Ibirapuã,8637
2912905,Ibirataia,15312
2913002,Ibitiara,16339
2913101,Ibititá,17113
2913200,Ibotirama,26927
2913309,Ichu,6206
2913408,Igaporã,15640
2913457,Igrapiúna,13226
2913507,Iguaí,26916
2913606,Ilhéus,162327
2913705,Inhambupe,39926
2913804,Ipecaetá,14487
2913903,Ipiaú,45873
2914000,Ipirá,59595
2914109,Ipupiara,9865
2914208,Irajuba,7260
2914307,Iramaia,8537
2914406,Iraquara,25216
2914505,Irará,29034
2914604,Irecê,72967
2914653,Itabela,30584
2914703,Itaberaba,64489
2914802,Itabuna,213223
2914901,Itacaré,28296
2915007,Itaeté,16056
2915106,Itagi,12351
2915205,Itagibá,14579
2915304,Itagimirim,6869
2915353,Itaguaçu da Bahia,14429
2915403,Itaju do Colônia,6682
2915502,Itajuípe,20491
2915601,Itamaraju,64486
2915700,Itamari,8035
2915809,Itambé,23049
2915908,Itanagra,6441
2916005,Itanhém,19405
2916104,Itaparica,22228
2916203,Itapé,8761
2916302,Itapebi,10259
2916401,Itapetinga,76147
2916500,Itapicuru,35576
2916609,Itapitanga,10313
2916708,Itaquara,8319
2916807,Itarantim,19747
2916856,Itatim,14487
2916906,Itiruçu,12576
2917003,Itiúba,36089
2917102,Itororó,20382
2917201,Ituaçu,18962
2917300,Ituberá,28602
2917334,Iuiú,10994
2917359,Jaborandi,8385
2917409,Jacaraci,14842
2917508,Jacobina,80518
2917607,Jaguaquara,54423
2917706,Jaguarari,33570
2917805,Jaguaripe,18788
2917904,Jandaíra,10709
2918001,Jequié,155966
2918100,Jeremoabo,40463
2918209,Jiquiriçá,14537
2918308,Jitaúna,11166
2918357,João Dourado,25188
2918407,Juazeiro,216707
2918456,Jucuruçu,9126
2918506,Jussara,15284
2918555,Jussari,5833
2918605,Jussiape,6186
2918704,Lafaiete Coutinho,3724
2918753,Lagoa Real,15665
2918803,Laje,23840
2918902,Lajedão,3955
2919009,Lajedinho,3783
2919058,Lajedo do Tabocal,8562
2919108,Lamarão,8307
2919157,Lapão,27223
2919207,Lauro de Freitas,198440
2919306,Lençóis,11409
2919405,Licínio de Almeida,12388
2919504,Livramento de Nossa Senhora,45732
2919553,Luís Eduardo Magalhães,87519
2919603,Macajuba,11348
2919702,Macarani,18755
2919801,Macaúbas,49826
2919900,Macururé,7824
2919926,Madre de Deus,21093
2919959,Maetinga,3161
2920007,Maiquinique,10112
2920106,Mairi,18676
2920205,Malhada,16845
2920304,Malhada de Pedras,8393
2920403,Manoel Vitorino,13240
2920452,Mansidão,13643
2920502,Maracás,20834
2920601,Maragogipe,44677
2920700,Maraú,20570
2920809,Marcionílio Souza,10406
2920908,Mascote,13822
2921005,Mata de São João,46583
2921054,Matina,12201
2921104,Medeiros Neto,22688
2921203,Miguel Calmon,26023
2921302,Milagres,10950
2921401,Mirangaba,18338
2921450,Mirante,8641
2921500,Monte Santo,49418
2921609,Morpará,8519
2921708,Morro do Chapéu,35413
2921807,Mortugaba,12042
2921906,Mucugê,9062
2922003,Mucuri,41748
2922052,Mulungu do Morro,10889
2922102,Mundo Novo,26776
2922201,Muniz Ferreira,7422
2922250,Muquém de São Francisco,11348
2922300,Muritiba,29399
2922409,Mutuípe,22221
2922508,Nazaré,28525
2922607,Nilo Peçanha,13997
2922656,Nordestina,13130
2922706,Nova Canaã,16462
2922730,Nova Fátima,7812
2922755,Nova Ibiá,6591
2922805,Nova Itarana,8226
2922854,Nova Redenção,9118
2922904,Nova Soure,26947
2923001,Nova Viçosa,43376
2923035,Novo Horizonte,12385
2923050,Novo Triunfo,15440
2923100,Olindina,28229
2923209,Oliveira dos Brejinhos,21825
2923308,Ouriçangas,8564
2923357,Ourolândia,17451
2923407,Palmas de Monte Alto,21750
2923506,Palmeiras,9019
2923605,Paramirim,21607
2923704,Paratinga,32000
2923803,Paripiranga,28989
2923902,Pau Brasil,9831
2924009,Paulo Afonso,117782
2924058,Pé de Serra,13578
2924108,Pedrão,7347
2924207,Pedro Alexandre,16667
2924306,Piatã,17123
2924405,Pilão Arcado,35048
2924504,Pindaí,16260
2924603,Pindobaçu,20150
2924652,Pintadas,10437
2924678,Piraí do Norte,10023
2924702,Piripá,10707
2924801,Piritiba,24755
2924900,Planaltino,9322
2925006,Planalto,26265
2925105,Poções,46871
2925204,Pojuca,39519
2925253,Ponto Novo,14914
2925303,Porto Seguro,148686
2925402,Potiraguá,7224
2925501,Prado,28174
2925600,Presidente Dutra,15142
2925709,Presidente Jânio Quadros,12338
2925758,Presidente Tancredo Neves,27719
2925808,Queimadas,25439
2925907,Quijingue,27580
2925931,Quixabeira,8972
2925956,Rafael Jambeiro,22621
2926004,Remanso,41008
2926103,Retirolândia,14396
2926202,Riachão das Neves,22339
2926301,Riachão do Jacuípe,33436
2926400,Riacho de Santana,35421
2926509,Ribeira do Amparo,14592
2926608,Ribeira do Pombal,53807
2926657,Ribeirão do Largo,5812
2926707,Rio de Contas,12989
2926806,Rio do Antônio,15371
2926905,Rio do Pires,11655
2927002,Rio Real,40732
2927101,Rodelas,9331
2927200,Ruy Barbosa,30814
2927309,Salinas da Margarida,15667
2927408,Salvador,2872347
2927507,Santa Bárbara,20791
2927606,Santa Brígida,14213
2927705,Santa Cruz Cabrália,27778
2927804,Santa Cruz da Vitória,6315
2927903,Santa Inês,10631
2928000,Santaluz,37348
2928059,Santa Luzia,12597
2928109,Santa Maria da Vitória,39845
2928208,Santana,26614
2928307,Santanópolis,8943
2928406,Santa Rita de Cássia,28338
2928505,Santa Teresinha,10405
2928604,Santo Amaro,60069
2928703,Santo Antônio de Jesus,101512
2928802,Santo Estêvão,52850
2928901,São Desidério,33742
2928950,São Domingos,9058
2929008,São Félix,14740
2929057,São Félix do Coribe,15391
2929107,São Felipe,21074
2929206,São Francisco do Conde,39802
2929255,São Gabriel,18793
2929305,São Gonçalo dos Campos,37550
2929354,São José da Vitória,5657
2929370,São José do Jacuípe,10462
2929404,São Miguel das Matas,11675
2929503,São Sebastião do Passé,44300
2929602,Sapeaçu,17398
2929701,Sátiro Dias,17273
2929750,Saubara,12043
2929800,Saúde,12913
2929909,Seabra,44091
2930006,Sebastião Laranjeiras,11434
2930105,Senhor do Bonfim,79015
2930154,Serra do Ramalho,31472
2930204,Sento Sé,40684
2930303,Serra Dourada,17386
2930402,Serra Preta,14878
2930501,Serrinha,80861
2930600,Serrolândia,13397
2930709,Simões Filho,134377
2930758,Sítio do Mato,13012
2930766,Sítio do Quinto,9986
2930774,Sobradinho,23191
2930808,Souto Soares,16979
2930907,Tabocas do Brejo Velho,12518
2931004,Tanhaçu,20403
2931053,Tanque Novo,17366
2931103,Tanquinho,7918
2931202,Taperoá,21074
2931301,Tapiramutá,17010
2931350,Teixeira de Freitas,160487
2931400,Teodoro Sampaio,7425
2931509,Teofilândia,22518
2931608,Teolândia,14943
2931707,Terra Nova,13033
2931806,Tremedal,16394
2931905,Tucano,50687
2932002,Uauá,24240
2932101,Ubaíra,19895
2932200,Ubaitaba,19056
2932309,Ubatã,27035
2932408,Uibaí,13887
2932457,Umburanas,19222
2932507,Una,19002
2932606,Urandi,16658
2932705,Uruçuca,20519
2932804,Utinga,19178
2932903,Valença,96562
2933000,Valente,28473
2933059,Várzea da Roça,14104
2933109,Várzea do Poço,9170
2933158,Várzea Nova,12697
2933174,Varzedo,8838
2933208,Vera Cruz,43223
2933257,Vereda,6205
2933307,Vitória da Conquista,338480
2933406,Wagner,9345
2933455,Wanderley,12238
2933505,Wenceslau Guimarães,21101
2933604,Xique-Xique,46483
3100104,Abadia dos Dourados,6989
3100203,Abaeté,23237
3100302,Abre Campo,13454
3100401,Acaiaca,3994
3100500,Açucena,9470
3100609,Água Boa,13735
3100708,Água Comprida,1999
3100807,Aguanil,4486
3100906,Águas Formosas,19207
3101003,Águas Vermelhas,13539
3101102,Aimorés,25167
3101201,Aiuruoca,6003
3101300,Alagoa,2674
3101409,Albertina,3007
3101508,Além Paraíba,35362
3101607,Alfenas,79996
3101631,Alfredo Vasconcelos,6907
3101706,Almenara,41896
3101805,Alpercata,7424
3101904,Alpinópolis,19853
3102001,Alterosa,14466
3102050,Alto Caparaó,5847
3102100,Alto Rio Doce,11000
3102209,Alvarenga,3907
3102308,Alvinópolis,15203
3102407,Alvorada de Minas,3606
3102506,Amparo do Serra,4713
3102605,Andradas,41077
3102704,Cachoeira de Pajeú,9412
3102803,Andrelândia,12224
3102852,Angelândia,8520
3102902,Antônio Carlos,11445
3103009,Antônio Dias,9318
3103108,Antônio Prado de Minas,1598
3103207,Araçaí,2347
3103306,Aracitaba,2063
3103405,Araçuaí,36708
3103504,Araguari,117267
3103603,Arantina,2795
3103702,Araponga,8439
3103751,Araporã,6869
3103801,Arapuá,2834
3103900,Araújos,9273
3104007,Araxá,106229
3104106,Arceburgo,10772
3104205,Arcos,40092
3104304,Areado,15070
3104403,Argirita,2727
3104452,Aricanduva,5231
3104502,Arinos,17875
3104601,Astolfo Dutra,14179
3104700,Ataléia,12868
3104809,Augusto de Lima,4869
3104908,Baependi,19148
3105004,Baldim,7826
3105103,Bambuí,23829
3105202,Bandeira,4795
3105301,Bandeira do Sul,5746
3105400,Barão de Cocais,32485
3105509,Barão de Monte Alto,5397
3105608,Barbacena,137313
3105707,Barra Longa,5131
3105905,Barroso,20810
3106002,Bela Vista de Minas,10255
3106101,Belmiro Braga,3429
3106200,Belo Horizonte,2512070
3106309,Belo Oriente,26700
3106408,Belo Vale,7715
3106507,Berilo,11932
3106606,Bertópolis,4604
3106655,Berizal,4735
3106705,Betim,439340
3106804,Bias Fortes,3379
3106903,Bicas,14494
3107000,Biquinhas,2515
3107109,Boa Esperança,40127
3107208,Bocaina de Minas,5090
3107307,Bocaiúva,49979
3107406,Bom Despacho,50605
3107505,Bom Jardim de Minas,6474
3107604,Bom Jesus da Penha,4217
3107703,Bom Jesus do Amparo,6083
3107802,Bom Jesus do Galho,14935
3107901,Bom Repouso,10547
3108008,Bom Sucesso,17603
3108107,Bonfim,6868
3108206,Bonfinópolis de Minas,5493
3108255,Bonito de Minas,11230
3108305,Borda da Mata,19412
3108404,Botelhos,14971
3108503,Botumirim,6319
3108552,Brasilândia de Minas,16538
3108602,Brasília de Minas,32347
3108701,Brás Pires,4333
3108800,Braúnas,4801
3108909,Brazópolis,14459
3109006,Brumadinho,40103
3109105,Bueno Brandão,11001
3109204,Buenópolis,10365
3109253,Bugre,3982
3109303,Buritis,24841
3109402,Buritizeiro,28056
3109451,Cabeceira Grande,6949
3109501,Cabo Verde,14075
3109600,Cachoeira da Prata,3603
3109709,Cachoeira de Minas,11547
3109808,Cachoeira Dourada,2692
3109907,Caetanópolis,11624
3110004,Caeté,44718
3110103,Caiana,5496
3110202,Cajuri,3987
3110301,Caldas,14480
3110400,Camacho,2901
3110509,Camanducaia,21770
3110608,Cambuí,29551
3110707,Cambuquira,12814
3110806,Campanário,3721
3110905,Campanha,16665
3111002,Campestre,21055
3111101,Campina Verde,19745
3111150,Campo Azul,3817
3111200,Campo Belo,54029
3111309,Campo do Meio,11655
3111408,Campo Florido,8151
3111507,Campos Altos,15461
3111606,Campos Gerais,28774
3111705,Canaã,4563
3111804,Canápolis,12150
3111903,Cana Verde,5603
3112000,Candeias,14886
3112059,Cantagalo,4525
3112109,Caparaó,5438
3112208,Capela Nova,4653
3112307,Capelinha,37784
3112406,Capetinga,6920
3112505,Capim Branco,9754
3112604,Capinópolis,16173
3112653,Capitão Andrade,5468
3112703,Capitão Enéas,15234
3112802,Capitólio,8632
3112901,Caputira,9298
3113008,Caraí,23685
3113107,Caranaíba,3183
3113206,Carandaí,25501
3113305,Carangola,33000
3113404,Caratinga,92062
3113503,Carbonita,9405
3113602,Careaçu,6757
3113701,Carlos Chagas,18837
3113800,Carmésia,2632
3113909,Carmo da Cachoeira,12170
3114006,Carmo da Mata,11476
3114105,Carmo de Minas,14859
3114204,Carmo do Cajuru,22478
3114303,Carmo do Paranaíba,30329
3114402,Carmo do Rio Claro,21225
3114501,Carmópolis de Minas,19355
3114550,Carneirinho,10027
3114600,Carrancas,4047
3114709,Carvalhópolis,3579
3114808,Carvalhos,4478
3114907,Casa Grande,2257
3115003,Cascalho Rico,3075
3115102,Cássia,17740
3115201,Conceição da Barra de Minas,3954
3115300,Cataguases,75123
3115359,Catas Altas,5376
3115409,Catas Altas da Noruega,3641
3115458,Catuji,6311
3115474,Catuti,4986
3115508,Caxambu,21656
3115607,Cedro do Abaeté,1164
3115706,Central de Minas,7032
3115805,Centralina,10350
3115904,Chácara,3154
3116001,Chalé,5704
3116100,Chapada do Norte,15356
3116159,Chapada Gaúcha,13680
3116209,Chiador,2687
3116308,Cipotânea,6787
3116407,Claraval,4843
3116506,Claro dos Poções,7551
3116605,Cláudio,28617
3116704,Coimbra,7556
3116803,Coluna,8873
3116902,Comendador Gomes,3111
3117009,Comercinho,6929
3117108,Conceição da Aparecida,10292
3117207,Conceição das Pedras,2812
3117306,Conceição das Alagoas,27893
3117405,Conceição de Ipanema,4574
3117504,Conceição do Mato Dentro,17842
3117603,Conceição do Pará,5507
3117702,Conceição do Rio Verde,13638
3117801,Conceição dos Ouros,11638
3117836,Cônego Marinho,7642
3117876,Confins,6730
3117900,Congonhal,11950
3118007,Congonhas,54762
3118106,Congonhas do Norte,5045
3118205,Conquista,6939
3118304,Conselheiro Lafaiete,128589
3118403,Conselheiro Pena,22921
3118502,Consolação,1783
3118601,Contagem,663855
3118700,Coqueiral,9159
3118809,Coração de Jesus,26602
3118908,Cordisburgo,8890
3119005,Cordislândia,3538
3119104,Corinto,23731
3119203,Coroaci,9991
3119302,Coromandel,27974
3119401,Coronel Fabriciano,109855
3119500,Coronel Murta,9222
3119609,Coronel Pacheco,3086
3119708,Coronel Xavier Chaves,3434
3119807,Córrego Danta,3215
3119906,Córrego do Bom Jesus,3704
3119955,Córrego Fundo,6337
3120003,Córrego Novo,2771
3120102,Couto de Magalhães de Minas,4410
3120151,Crisólita,6704
3120201,Cristais,12798
3120300,Cristália,5971
3120409,Cristiano Otoni,5150
3120508,Cristina,10242
3120607,Crucilândia,5034
3120706,Cruzeiro da Fortaleza,3626
3120805,Cruzília,15417
3120839,Cuparaque,4982
3120870,Curral de Dentro,7729
3120904,Curvelo,80129
3121001,Datas,5410
3121100,Delfim Moreira,8025
3121209,Delfinópolis,7114
3121258,Delta,10533
3121308,Descoberto,5013
3121407,Desterro de Entre Rios,7243
3121506,Desterro do Melo,2901
3121605,Diamantina,47723
3121704,Diogo de Vasconcelos,3802
3121803,Dionísio,7729
3121902,Divinésia,3417
3122009,Divino,19931
3122108,Divino das Laranjeiras,4979
3122207,Divinolândia de Minas,7571
3122306,Divinópolis,238230
3122355,Divisa Alegre,6786
3122405,Divisa Nova,6011
3122454,Divisópolis,11019
3122470,Dom Bosco,3677
3122504,Dom Cavati,5072
3122603,Dom Joaquim,4195
3122702,Dom Silvério,5237
3122801,Dom Viçoso,3001
3122900,Dona Euzébia,6572
3123007,Dores de Campos,10153
3123106,Dores de Guanhães,5169
3123205,Dores do Indaiá,13483
3123304,Dores do Turvo,4259
3123403,Doresópolis,1527
3123502,Douradoquara,1908
3123528,Durandé,7841
3123601,Elói Mendes,28076
3123700,Engenheiro Caldas,11134
3123809,Engenheiro Navarro,7242
3123858,Entre Folhas,5370
3123908,Entre Rios de Minas,15298
3124005,Ervália,18895
3124104,Esmeraldas,70552
3124203,Espera Feliz,24951
3124302,Espinosa,31617
3124401,Espírito Santo do Dourado,4692
3124500,Estiva,11354
3124609,Estrela Dalva,2343
3124708,Estrela do Indaiá,3500
3124807,Estrela do Sul,7978
3124906,Eugenópolis,11275
3125002,Ewbank da Câmara,3913
3125101,Extrema,36225
3125200,Fama,2377
3125309,Faria Lemos,3241
3125408,Felício dos Santos,4753
3125507,São Gonçalo do Rio Preto,3167
3125606,Felisburgo,7457
3125705,Felixlândia,15336
3125804,Fernandes Tourinho,3431
3125903,Ferros,9820
3125952,Fervedouro,11006
3126000,Florestal,7461
3126109,Formiga,67683
3126208,Formoso,9562
3126307,Fortaleza de Minas,4412
3126406,Fortuna de Minas,2947
3126505,Francisco Badaró,10332
3126604,Francisco Dumont,5215
3126703,Francisco Sá,26277
3126752,Franciscópolis,5391
3126802,Frei Gaspar,5880
3126901,Frei Inocêncio,9611
3126950,Frei Lagonegro,3478
3127008,Fronteira,18103
3127057,Fronteira dos Vales,4581
3127073,Fruta de Leite,5369
3127107,Frutal,59496
3127206,Funilândia,4349
3127305,Galiléia,6817
3127339,Gameleiras,5109
3127354,Glaucilândia,3150
3127370,Goiabeira,3353
3127388,Goianá,3966
3127404,Gonçalves,4350
3127503,Gonzaga,6158
3127602,Gouveia,11825
3127701,Governador Valadares,279885
3127800,Grão Mogol,15836
3127909,Grupiara,1388
3128006,Guanhães,34319
3128105,Guapé,14245
3128204,Guaraciaba,10324
3128253,Guaraciama,4972
3128303,Guaranésia,19021
3128402,Guarani,8911
3128501,Guarará,3796
3128600,Guarda-Mor,6580
3128709,Guaxupé,51917
3128808,Guidoval,7078
3128907,Guimarânia,8039
3129004,Guiricema,8392
3129103,Gurinhatã,5639
3129202,Heliodora,6558
3129301,Iapu,11004
3129400,Ibertioga,5021
3129509,Ibiá,25199
3129608,Ibiaí,8395
3129657,Ibiracatu,5400
3129707,Ibiraci,13828
3129806,Ibirité,180204
3129905,Ibitiúra de Minas,3488
3130002,Ibituruna,2989
3130051,Icaraí de Minas,11990
3130101,Igarapé,43045
3130200,Igaratinga,10860
3130309,Iguatama,7947
3130408,Ijaci,6550
3130507,Ilicínea,12375
3130556,Imbé de Minas,6903
3130606,Inconfidentes,7328
3130655,Indaiabira,7351
3130705,Indianópolis,6891
3130804,Ingaí,2767
3130903,Inhapim,24140
3131000,Inhaúma,6271
3131109,Inimutaba,7515
3131158,Ipaba,18607
3131208,Ipanema,19861
3131307,Ipatinga,263410
3131406,Ipiaçu,4221
3131505,Ipuiúna,10079
3131604,Iraí de Minas,6987
3131703,Itabira,120060
3131802,Itabirinha,11512
3131901,Itabirito,51875
3132008,Itacambira,5385
3132107,Itacarambi,18153
3132206,Itaguara,13358
3132305,Itaipé,12760
3132404,Itajubá,96869
3132503,Itamarandiba,34735
3132602,Itamarati de Minas,4355
3132701,Itambacuri,23211
3132800,Itambé do Mato Dentro,2081
3132909,Itamogi,10192
3133006,Itamonte,15579
3133105,Itanhandu,15331
3133204,Itanhomi,12228
3133303,Itaobim,21062
3133402,Itapagipe,15243
3133501,Itapecerica,21762
3133600,Itapeva,9783
3133709,Itatiaiuçu,11146
3133758,Itaú de Minas,16108
3133808,Itaúna,93214
3133907,Itaverava,5419
3134004,Itinga,14990
3134103,Itueta,6051
3134202,Ituiutaba,104671
3134301,Itumirim,6023
3134400,Iturama,39263
3134509,Itutinga,3788
3134608,Jaboticatubas,20143
3134707,Jacinto,12326
3134806,Jacuí,7686
3134905,Jacutinga,25979
3135001,Jaguaraçu,3133
3135050,Jaíba,38909
3135076,Jampruca,5404
3135100,Janaúba,71648
3135209,Januária,67742
3135308,Japaraíba,4350
3135357,Japonvar,7969
3135407,Jeceaba,4912
3135456,Jenipapo de Minas,7692
3135506,Jequeri,12386
3135605,Jequitaí,7531
3135704,Jequitibá,5211
3135803,Jequitinhonha,25391
3135902,Jesuânia,4787
3136009,Joaíma,15432
3136108,Joanésia,4573
3136207,João Monlevade,79910
3136306,João Pinheiro,47452
3136405,Joaquim Felício,4695
3136504,Jordânia,10812
3136520,José Gonçalves de Minas,4501
3136553,José Raydan,4995
3136579,Josenópolis,4867
3136603,Nova União,5725
3136652,Juatuba,26946
3136702,Juiz de Fora,568873
3136801,Juramento,4331
3136900,Juruaia,10563
3136959,Juvenília,5724
3137007,Ladainha,18111
3137106,Lagamar,7613
3137205,Lagoa da Prata,52165
3137304,Lagoa dos Patos,4102
3137403,Lagoa Dourada,13009
3137502,Lagoa Formosa,18052
3137536,Lagoa Grande,9532
3137601,Lagoa Santa,64527
3137700,Lajinha,19923
3137809,Lambari,20814
3137908,Lamim,3391
3138005,Laranjal,6810
3138104,Lassance,6512
3138203,Lavras,103773
3138302,Leandro Ferreira,3229
3138351,Leme do Prado,4918
3138401,Leopoldina,52587
3138500,Liberdade,5069
3138609,Lima Duarte,16698
3138625,Limeira do Oeste,7536
3138658,Lontra,9661
3138674,Luisburgo,6266
3138682,Luislândia,6699
3138708,Luminárias,5446
3138807,Luz,18215
3138906,Machacalis,7111
3139003,Machado,42133
3139102,Madre de Deus de Minas,5098
3139201,Malacacheta,18650
3139250,Mamonas,6543
3139300,Manga,18407
3139409,Manhuaçu,90229
3139508,Manhumirim,22707
3139607,Mantena,27644
3139706,Maravilhas,7976
3139805,Mar de Espanha,12814
3139904,Maria da Fé,14095
3140001,Mariana,60724
3140100,Marilac,4115
3140159,Mário Campos,15416
3140209,Maripá de Minas,2973
3140308,Marliéria,4039
3140407,Marmelópolis,2755
3140506,Martinho Campos,13388
3140530,Martins Soares,8417
3140555,Mata Verde,8586
3140605,Materlândia,4459
3140704,Mateus Leme,31086
3140803,Matias Barbosa,14468
3140852,Matias Cardoso,11157
3140902,Matipó,18908
3141009,Mato Verde,12459
3141108,Matozinhos,37820
3141207,Matutina,3749
3141306,Medeiros,3802
3141405,Medina,20820
3141504,Mendes Pimentel,6446
3141603,Mercês,10739
3141702,Mesquita,5605
3141801,Minas Novas,31484
3141900,Minduri,3894
3142007,Mirabela,13589
3142106,Miradouro,10754
3142205,Miraí,15014
3142254,Miravânia,4888
3142304,Moeda,4919
3142403,Moema,7517
3142502,Monjolos,2220
3142601,Monsenhor Paulo,8688
3142700,Montalvânia,14877
3142809,Monte Alegre de Minas,21120
3142908,Monte Azul,20854
3143005,Monte Belo,13166
3143104,Monte Carmelo,47809
3143153,Monte Formoso,4906
3143203,Monte Santo de Minas,21524
3143302,Montes Claros,409341
3143401,Monte Sião,23803
3143450,Montezuma,8249
3143500,Morada Nova de Minas,8863
3143609,Morro da Garça,2462
3143708,Morro do Pilar,3182
3143807,Munhoz,6029
3143906,Muriaé,108763
3144003,Mutum,26979
3144102,Muzambinho,20569
3144201,Nacip Raydan,3220
3144300,Nanuque,40750
3144359,Naque,6996
3144375,Natalândia,3311
3144409,Natércia,4730
3144508,Nazareno,8608
3144607,Nepomuceno,26769
3144656,Ninheira,10295
3144672,Nova Belém,3190
3144706,Nova Era,17578
3144805,Nova Lima,94889
3144904,Nova Módica,3600
3145000,Nova Ponte,15545
3145059,Nova Porteirinha,7500
3145109,Nova Resende,16723
3145208,Nova Serrana,102693
3145307,Novo Cruzeiro,31331
3145356,Novo Oriente de Minas,10755
3145372,Novorizonte,5299
3145406,Olaria,1747
3145455,Olhos-d'Água,6096
3145505,Olímpio Noronha,2787
3145604,Oliveira,41687
3145703,Oliveira Fortes,2133
3145802,Onça de Pitangui,3148
3145851,Oratórios,4655
3145877,Orizânia,8018
3145901,Ouro Branco,39500
3146008,Ouro Fino,33639
3146107,Ouro Preto,74281
3146206,Ouro Verde de Minas,5934
3146255,Padre Carvalho,6378
3146305,Padre Paraíso,20154
3146404,Paineiras,4486
3146503,Pains,8283
3146552,Pai Pedro,6089
3146602,Paiva,1529
3146701,Palma,6616
3146750,Palmópolis,5507
3146909,Papagaios,15674
3147006,Paracatu,93158
3147105,Pará de Minas,93969
3147204,Paraguaçu,21513
3147303,Paraisópolis,21083
3147402,Paraopeba,24540
3147501,Passabém,1649
3147600,Passa Quatro,16344
3147709,Passa Tempo,8084
3147808,Passa-Vinte,2039
3147907,Passos,114679
3147956,Patis,5972
3148004,Patos de Minas,152488
3148103,Patrocínio,90757
3148202,Patrocínio do Muriaé,5684
3148301,Paula Cândido,9571
3148400,Paulistas,4830
3148509,Pavão,8450
3148608,Peçanha,17541
3148707,Pedra Azul,24324
3148756,Pedra Bonita,7097
3148806,Pedra do Anta,3052
3148905,Pedra do Indaiá,3972
3149002,Pedra Dourada,2504
3149101,Pedralva,11195
3149150,Pedras de Maria da Cruz,12107
3149200,Pedrinópolis,3635
3149309,Pedro Leopoldo,64258
3149408,Pedro Teixeira,1807
3149507,Pequeri,3320
3149606,Pequi,4406
3149705,Perdigão,11506
3149804,Perdizes,16168
3149903,Perdões,21390
3149952,Periquito,6810
3150000,Pescador,4252
3150109,Piau,2748
3150158,Piedade de Caratinga,8566
3150208,Piedade de Ponte Nova,4140
3150307,Piedade do Rio Grande,4497
3150406,Piedade dos Gerais,4982
3150505,Pimenta,8660
3150539,Pingo-d'Água,4941
3150570,Pintópolis,7507
3150604,Piracema,6409
3150703,Pirajuba,6199
3150802,Piranga,17626
3150901,Piranguçu,5472
3151008,Piranguinho,8596
3151107,Pirapetinga,10752
3151206,Pirapora,56428
3151305,Piraúba,10787
3151404,Pitangui,27989
3151503,Piumhi,34691
3151602,Planura,12133
3151701,Poço Fundo,16791
